"","MCS.F.1","MCS.F.2","MCS.F.3","MCS.F.4","MCS.M.1","MCS.M.2","MCS.M.3","PR.F.1","PR.F.2","PR.F.4","PR.M.1","PR.M.2","PR.M.3"
"ENSMUSG00000062184_Hs6st2",-0.282255879310099,0.442193804773722,-0.284383925256292,-0.0413322846906631,-0.486551184687877,-0.683870324174985,-0.85629978318824,-0.0194761873182703,0.188107711675954,-0.0846398120535274,-0.836732429949078,-0.218742956857021,-0.797942296467744
"ENSMUSG00000031119_Gpc4",5.02129823811567,5.43923005100755,5.7840867202321,6.08234215828732,5.45442925643103,5.98239315844834,6.21036659387927,5.80050386666632,5.6592287169085,5.88871135203385,6.00438015998674,6.05719243651285,6.17423733446862
"ENSMUSG00000055653_Gpc3",-0.406570823845983,0.0417960158771839,0.233175901258802,0.0724314565180621,-0.352431667467368,-0.818153925390737,-0.509221466970509,-0.384421003468081,0.105597328073958,-0.0305044837870157,-1.24575668711071,-0.551089029990775,-0.702058117147476
"ENSMUSG00000025626_Phf6",3.43324016127696,3.87023821906566,3.80269267631147,3.67789157988611,3.89485586635836,3.87803076154798,3.72597231073817,3.8767004218822,3.86233571857393,3.76546608788215,3.59093106749652,3.74790953297953,3.57280330217683
"ENSMUSG00000025630_Hprt",4.88043178672575,5.13378053775938,5.03895923488762,5.03726147636773,4.89845522624163,5.19750929120181,5.07441960595765,5.09276818039217,4.87695147253971,5.03007103910026,4.76107894164953,4.86536312961541,5.11380784884207
"ENSMUSG00000036022_Fam122b",2.92169098094958,3.41263344637715,3.44413592992737,3.39771788901934,3.18099797403249,3.38444081067063,3.27598988051401,3.78076665900516,3.51610717046183,3.70092759596107,3.49691200191878,3.63951133439091,3.31077659353656
"ENSMUSG00000023074_Mospd1",4.03289991696241,4.61897299531506,4.43351391124318,4.60797251651197,4.36297077306575,4.43973206911977,4.53091469282574,4.76527593724958,4.48520700173024,4.80665742613836,4.46181690614975,4.9503219726263,4.92399527763228
"ENSMUSG00000067925_Rtl8a",-1.59901052294261,-1.98137694564657,-1.0280087475884,-1.27353181415968,-1.44984175831899,-1.31764351639854,-1.21029503500182,-1.48770996581311,-0.812712305595055,-0.825180209000486,-1.4349768463309,-0.862764288129446,-0.797942296467744
"ENSMUSG00000067924_Rtl8b",-0.905702727052031,-1.43110788982451,-1.52012568335166,-0.448968147261444,-0.889248131116382,-1.78320112236612,-1.54776386955749,-1.05115800822985,-0.812712305595055,-0.46062303460651,-1.13212702996998,-0.598580106665122,-0.848385094819951
"ENSMUSG00000085998_AW822252",1.01959361893236,-0.290324319622662,1.11605631670114,0.733573023839694,0.494737777099456,0.943096408312146,1.54896191226841,0.575894175666192,0.0770108150549762,1.05578197614501,1.04480819411178,-0.0117033471730184,0.816346196735131
"ENSMUSG00000031125_3830403N18Rik",-1.84070166606897,-1.52563598448581,-1.0280087475884,-0.943547420443213,-1.75375957744574,-1.13126411037581,-1.42628961697638,-1.36557867777947,-1.66202221002669,-0.970512329991076,-1.4349768463309,-2.05599931149576,-1.33168763501143
"ENSMUSG00000073176_Zfp449",1.71515042146275,2.26784993724859,2.00361640334971,1.8910924709211,1.90690099035876,2.3515961615504,2.00279260250232,2.25298093508156,2.22174211093541,2.11518816328225,1.84139020006424,2.14326183685676,1.95440722360803
"ENSMUSG00000035967_Ints6l",4.69719127335435,4.98743273825552,4.76839191356305,4.70082991506782,4.64275548512359,4.55796474719766,4.52339460315145,5.0604471759302,5.10378348949018,4.71851514832767,4.48649034758827,4.68499228600763,4.57626924084529
"ENSMUSG00000064016_Gm648",-1.84070166606897,-1.52563598448581,-1.73019181837612,-2.13537164534449,-1.23784277858389,-2.26847431210727,-2.17232678467286,-1.93194177383677,-2.11055634751291,-1.4497175487262,-1.90949825378127,-1.6043381700799,-2.64251425241899
"ENSMUSG00000061273_Mmgt1",2.35988805642908,2.50150380791336,2.63934597862741,2.51828109510742,2.7048231861386,2.58898742867718,2.6941198529341,2.65768539505596,2.7053595998453,2.72729830762263,2.44614253909265,2.54400801312273,2.54889341215123
"ENSMUSG00000060681_Slc9a6",3.75496451823478,3.73152008909486,3.65360626856708,3.63841016790977,3.86188730673388,3.79995327012628,3.5885944375569,4.0124254083845,3.82843671378634,3.79011822792309,3.68114065435988,3.90302283315889,3.77377959011544
"ENSMUSG00000023092_Fhl1",6.93040166257936,6.19584157649136,6.05864413260628,5.98642200477193,6.65661617443108,6.38084415486746,5.88615115041839,6.17914349297581,6.29239744500379,6.03907578154694,5.85476555658933,5.92594247530264,6.02679387684279
"ENSMUSG00000067878_Map7d3",1.05537972654086,1.04562224566327,0.741124442598949,1.16828259524501,0.693913079253816,0.743027207591324,0.760558304950775,1.06289063351812,1.06294941069106,0.897238191788122,0.527156235375304,1.05302542406664,1.0128244521517
"ENSMUSG00000067873_Htatsf1",3.18663642455446,3.18159466735064,3.37355244164934,3.1437963297575,3.27898585601229,3.31796392965025,3.30698025458312,3.57116847700683,3.26683274727478,3.20450298784167,3.17686279320781,3.17580160500595,3.13043554525793
"ENSMUSG00000031133_Arhgef6",6.9843850443268,6.96335248826575,6.64773185059934,6.57790835999113,7.01979055825136,6.9438499083633,6.78585652431003,6.65912701863075,6.74521171511771,6.6559458213617,6.50108937207086,6.82974717589889,6.86985475991438
"ENSMUSG00000031134_Rbmx",6.09606321109039,6.08973681250171,5.86875437652315,6.0110065223623,6.14456830347688,6.01793234443932,5.83846385805077,5.96158469928422,6.1353329366046,5.898773230188,5.90970132392995,5.91012260401836,6.07622663229651
"ENSMUSG00000031137_Fgf13",12.016010316958,12.2651489883674,11.9065202315435,12.1502861897279,12.1755542435463,12.2102587280709,12.0765416969139,12.4259567003961,12.2317834069814,12.1721617934943,11.9685577090935,12.2070227211124,12.1315930638084
"ENSMUSG00000081209_Gm14890",0.449347381148032,0.925710368371826,-0.0196895041075334,0.907172049941861,-0.153363041256159,-0.293122912471167,0.382432222347729,0.720807484999832,0.603350142466398,0.551747228630125,-0.228307999852059,0.783463551266944,-0.265195225741861
"ENSMUSG00000062949_Atp11c",6.22833611159024,6.58745706259785,6.29963178991619,6.37112180082576,6.34893522790872,6.34937475626219,6.20919528207859,6.75565214827259,6.39040478499503,6.4529948395942,6.29209199004991,6.36052934073412,6.19617927037485
"ENSMUSG00000046699_Slitrk4",0.893458020418759,1.49409983906405,1.34794104169545,1.34470579308129,0.97477371596152,1.33984121769409,1.16026749469428,2.34530373526593,1.66256346656245,1.74798933514819,1.57474263375918,1.56507164673691,1.13469636403196
"ENSMUSG00000000838_Fmr1",4.13677215136733,4.6705145591852,4.30320932435836,4.41657670753749,4.46944557214497,4.58149196024849,4.38086532212509,4.83061769893348,4.55812142778737,4.59157404057464,4.49203958251897,4.66878739488796,4.61401655651284
"ENSMUSG00000062170_Fmr1nb",-1.84070166606897,-0.72251054998349,-1.62133874274826,-3.40010809442474,-0.985277234292598,-1.31764351639854,-1.11332646259015,-0.444997178996025,-2.11055634751291,-1.076228985164,0.0853850463059826,-0.921945564324205,0.096586317697273
"ENSMUSG00000031189_Aff2",6.47811286253996,6.72692338477668,6.5518273105936,6.89319367896348,6.78935736513415,6.74165689104775,6.5646672644059,7.27165627340254,7.04551863431585,6.6870753055223,6.65198007372511,6.76085503300105,6.6846466840677
"ENSMUSG00000100511_1700111N16Rik",-1.52667753658739,-1.85325283259426,-1.73019181837612,-2.13537164534449,-1.4962537753114,-1.92755059921259,-1.42628961697638,-2.11668850106983,-2.24846326311999,-1.76622365909309,-1.73340649609853,-1.70469830337327,-1.94918103020854
"ENSMUSG00000035847_Ids",2.70973577461838,2.74870496011178,2.87592109736709,2.47065503825193,2.80869689340042,2.42774437627842,2.70080261090512,2.92632676882884,2.96139686173564,2.78126510177268,2.75759825526383,2.89635962606014,2.61554167146666
"ENSMUSG00000045237_1110012L19Rik",-1.39205895226896,-0.667580796003447,-0.960136271409365,-0.615206521890211,-0.985277234292598,-1.13126411037581,-0.509221466970509,-1.05115800822985,-0.522907446370758,-0.199414251346625,-0.750333355725532,-0.375366977677503,-0.702058117147476
"ENSMUSG00000073139_Tmem185a",1.34285119841835,1.5414958802573,1.33449048211026,1.6558320401035,1.7517176029119,1.70064857006713,1.68998489696332,1.63093358887567,1.94159128611072,1.85252092626467,1.54087620165444,1.83011441016779,1.42749619823519
"ENSMUSG00000059401_Mamld1",5.1537584967513,5.37771959178503,5.10580201046128,5.69450295969974,5.41813397429291,5.33832095751782,5.34996822524128,5.51268498385583,5.68135573927756,5.53530678523858,5.57260152690114,5.66446808656382,5.38817389736323
"ENSMUSG00000031337_Mtm1",6.42979462443581,6.54992448538167,6.445966785253,6.56176418119247,6.57004988461634,6.41351567464496,6.31860325216733,6.66496095731936,6.60019321711045,6.65878029196757,6.4939164449881,6.43722660348885,6.35682388852681
"ENSMUSG00000015214_Mtmr1",5.73010904039964,5.91124010543693,5.70985045388626,5.83142992742738,5.82172929537083,5.92048486669137,5.72174771454785,5.90279187788193,5.91026413781443,5.90659908342121,5.7562880503139,5.92436827165897,5.91073725034469
"ENSMUSG00000035776_Cd99l2",5.75435313175756,5.83720295022966,5.86992030387426,5.98339502891339,6.01353953870834,5.88783129461504,5.94009981334907,6.07108540547513,6.06883689810191,6.06183723065138,6.01790707322303,6.1796922178001,5.97106901006933
"ENSMUSG00000015217_Hmgb3",1.96137024086441,1.8916633018812,2.04549488053751,2.36297565452156,2.20401776419887,2.22072601293274,2.6941198529341,2.19461141066586,2.31036842625657,2.2579728918464,2.4867329298786,2.49394436371387,2.32820813851934
"ENSMUSG00000073131_Vma21",1.54936724602252,1.98890034556996,1.69176593660146,1.48828426067203,1.68568749090113,1.90627610395334,1.87862151929648,2.15434371291891,1.62356125231985,1.64363670224774,1.3290195404855,1.60754408893994,1.71487444963491
"ENSMUSG00000033361_Prrg3",-0.615773854044692,-0.420511949279697,-0.284383925256292,-0.557638933482337,-0.858608182370644,-2.26847431210727,-1.02246702487896,-0.71647357567031,-0.709505679086095,-0.970512329991076,-2.00632040432282,-1.70469830337327,-1.33168763501143
"ENSMUSG00000031343_Gabra3",-1.32918473798401,-0.514325333697168,-0.164952867611381,-0.122485511322351,-1.16105941981264,-1.53172381492327,-1.11332646259015,-0.64366720550535,-0.982842384202667,-0.229593575376453,-1.81876737595448,-0.551089029990775,-1.06989201642501
"ENSMUSG00000031347_Cetn2",-1.26893660108414,-1.10493207548003,-1.84793318095703,-1.09912553822839,-1.31894357383107,-1.13126411037581,-2.17232678467286,-1.1485447137463,-1.1085410783801,-1.4497175487262,-1.4349768463309,-0.805915345582612,-1.84308023068245
"ENSMUSG00000031349_Nsdhl",1.78786420536673,1.79719228064185,2.02888908042909,2.34799147894525,2.01426604603016,2.27120363474428,2.16623312055585,2.11291973503154,2.17529998856981,2.20818280825245,2.1016325253293,2.21369207271889,2.18507483612805
"ENSMUSG00000031351_Zfp185",-1.45779864793609,-2.65136248552363,-1.84793318095703,-1.70209726511404,-2.2946561512701,-1.92755059921259,-2.17232678467286,-1.93194177383677,-1.3984952899441,-1.68035340499595,0.262065649374171,-1.33938185514339,-1.19485968152944
"ENSMUSG00000079845_Xlr4a",-1.21110394080084,-1.62679472845433,-0.661735302858159,-1.09912553822839,-2.2946561512701,-2.26847431210727,-1.42628961697638,-2.87754040044369,-1.17575117562818,-1.85753025411664,-1.24575668711071,-1.33938185514339,-1.65175954118359
"ENSMUSG00000057836_Xlr3a",-1.26893660108414,-3.49637174827182,-1.42555016446067,-1.1836947996437,-1.4962537753114,-1.04638918199211,-0.638213963738883,-1.25298431021193,-1.1085410783801,-0.872016204720913,-1.50399848008119,-2.05599931149576,-1.33168763501143
"ENSMUSG00000073125_Xlr3b",-0.472990658095405,-0.209632650127991,-0.369876938660939,-0.615206521890211,-0.269480057688286,-0.447830027126441,-0.448807294791497,-0.216604865734248,-0.140724763283861,0.235600217251606,-0.881953096287687,-0.647687878960844,-1.40529724136938
"ENSMUSG00000078317_F8a",-0.542616574011211,-0.290324319622662,-0.508438274179858,-0.871628647040596,-0.440445338058973,-0.818153925390737,-0.638213963738883,-0.444997178996025,-0.107534498488557,-0.260417724972441,-0.448725577113436,-0.751221851218922,-0.900655690021226
"ENSMUSG00000031365_Zfp275",2.91521348845118,2.89272578395191,2.98324747106053,3.32688542565334,3.06392020700782,3.01640389647179,3.18359141215984,3.07933404925098,3.30122375834723,3.35952038549027,3.28566564395483,3.13645758562597,3.17215306119558
"ENSMUSG00000031371_Haus7",1.22209467422134,1.06196699174026,1.62704083587347,1.44669085729637,1.34095536302811,1.70064857006713,1.62119583806371,1.64553297738352,1.67215146913237,1.5841552594033,1.38735509491816,1.93389979248678,1.34010194277247
"ENSMUSG00000031375_Bgn",3.08641852807374,3.39015448055875,3.36365420438458,3.82040737551507,3.07388241032916,2.0188816815342,3.09504977498166,2.88385932805928,4.01706484385094,3.27067987687896,2.0663579213208,3.67239435158224,3.04665194872701
"ENSMUSG00000031376_Atp2b3",-1.26893660108414,-0.72251054998349,-1.17415620619416,0.0354980687387239,-0.210253637738487,0.0140323723155007,-0.131425219647966,-1.62114452289091,-0.567343502289322,-0.735836826689324,0.400691089217135,0.404290329848349,0.607660516658234
"ENSMUSG00000002012_Pnck",1.95506885922058,1.25914034668664,1.97789310185221,1.70370121548527,1.41178865277342,1.7956729888675,1.44134406012011,1.39211074898222,1.35253730552224,1.69273891175358,1.54941763161063,1.54335714240859,1.38446073046571
"ENSMUSG00000019558_Slc6a8",6.46209333861056,6.16022654870148,6.03233059602601,6.31154402527759,6.17889708042682,6.28070982468873,6.30111836588149,5.74565835672774,6.10202470000371,6.3118142375887,5.84178539087219,6.31199276092759,6.31696793409482
"ENSMUSG00000002015_Bcap31",4.84252931732277,4.85652103193559,4.89862924037397,4.71549807242304,4.94533434727956,4.93588867145761,4.5569305421902,4.84807973128295,4.76268028413377,4.77185360401609,4.58636654041993,4.82431106935695,4.65193591247194
"ENSMUSG00000031378_Abcd1",4.4110262321993,4.32770623270069,4.52368687913202,4.43441961230991,4.56295174897754,4.40436112728917,4.34291875363307,4.36977977093443,4.53334723970185,4.40405279116009,4.6038988953694,4.54858918886023,4.42918498124046
"ENSMUSG00000031385_Plxnb3",1.39963915417865,1.06196699174026,1.5935557420471,1.34470579308129,1.20251907444697,0.879440389646915,1.05987757157234,0.827092844214589,1.60365748516279,1.30770939944162,1.47962689230953,1.3567644159488,1.06826436265543
"ENSMUSG00000002007_Srpk3",4.76359954801673,4.38079104906297,4.82959655027972,4.76428292830429,4.66005270078002,4.52714051882209,4.76255034787863,4.25307833949344,4.6843018539308,4.62568930964508,4.74536623554552,4.69487480458892,4.44104711047837
"ENSMUSG00000002010_Idh3g",5.55054818770944,5.20266105780543,5.50372608288569,5.56523596855479,5.52366354968261,5.44660930337223,5.49254675535106,5.340558369075,5.69846437602617,5.54814916087628,5.64611999416574,5.44854480031146,5.6069531914981
"ENSMUSG00000002014_Ssr4",3.30284798298145,3.0525807287297,3.11495666389189,3.27633634702439,3.29099284366817,3.1482904236802,3.10011393695931,2.85274137507585,3.43395334584858,3.32099869322292,3.14057762315628,3.20375620227331,3.18161125012183
"ENSMUSG00000002006_Pdzd4",0.0369935401200061,0.0417960158771839,0.112276179617697,-0.253474796620751,-0.0458996639255005,-0.394396303469893,-0.448807294791497,-0.0194761873182703,-0.281692907726967,0.300397146404209,-0.382239447554278,-0.505111585227142,-0.954891539015748
"ENSMUSG00000085669_Gm14817",0.586118130880537,0.852431184361163,-0.0904936567928026,0.108442892587562,0.704211673341869,0.363342856709915,0.167687772052184,-0.216604865734248,0.718874647639941,0.321365143235226,-0.115992548417374,0.140682293419732,0.148955140287238
"ENSMUSG00000031391_L1cam",-1.45779864793609,-0.901086967706368,-1.62133874274826,-0.615206521890211,-1.59381251454673,-1.53172381492327,-1.68041444679842,-1.36557867777947,-1.66202221002669,-1.02240254656509,-2.34319577467543,-1.26087400283546,-1.65175954118359
"ENSMUSG00000031389_Arhgap4",1.63857633967175,1.74753089281485,1.90696724245406,1.34470579308129,1.38002214732574,1.55884478989714,1.4729198170432,1.61618494986018,1.74664443021934,1.40913104531039,1.16083731932775,1.3567644159488,1.32879581007192
"ENSMUSG00000031387_Renbp",-1.21110394080084,-0.965887022019966,-1.62133874274826,-1.09912553822839,-1.36127027412122,-2.08796532695478,-1.21029503500182,-0.71647357567031,-1.24624600241165,-1.02240254656509,-1.13212702996998,-0.598580106665122,-1.06989201642501
"ENSMUSG00000031386_Hcfc1",5.59174952045412,5.58065500282127,5.34844443357465,5.71216374994089,5.4650664431665,5.42633478624612,5.54455388197435,5.42971446278758,5.80797574584218,5.66656078816035,5.58251912654405,5.55343078819076,5.51142776187322
"ENSMUSG00000031392_Irak1",4.59451368891773,4.51744033061417,4.4785406608886,4.66802521032034,4.59443628250007,4.50270235162211,4.58429370319121,4.50000711351425,4.59639248255615,4.57530049554098,4.58740377445582,4.67129233321395,4.51897338345971
"ENSMUSG00000031393_Mecp2",7.09293683503405,7.20259135012736,6.97042379382258,7.17717301728735,7.21888593882851,7.18425928664156,7.07340588214536,7.24703640640844,7.21375282438958,7.20774637874753,6.94524910813575,7.12068615360436,7.0463170051322
"ENSMUSG00000031328_Flna",5.06437917067936,5.08662840204605,5.22540252866405,4.92562886401782,4.88606950688182,4.21534688695126,4.44794324162307,4.68451530259065,5.14654039452234,4.84517300865978,4.52921869488996,4.83663822214505,4.62098553041854
"ENSMUSG00000001964_Emd",1.78786420536673,1.4450936765061,1.75371146565061,2.07523061380532,2.46851062635762,1.62503337095887,1.25412395275598,1.79707159136515,2.66751244281862,2.3678735610246,2.19713346918506,2.19292165528865,2.33387458354042
"ENSMUSG00000008682_Rpl10",2.6602387260479,3.02366534928163,2.97026026639212,2.93404754749332,2.91448889708905,2.80995514088726,2.38117883834307,3.11123929861481,3.07055321337249,2.91487461739613,2.66237552604456,2.87043301208887,2.78644666859738
"ENSMUSG00000019088_Dnase1l1",2.21973442668808,2.27487831552183,1.9160260193685,2.39976903952743,2.31905188747253,2.46436244767847,2.51612062781872,2.29988071414653,2.32259631756407,2.4174035254233,2.4230888827718,2.68454961185507,2.52432405637373
"ENSMUSG00000009995_Taz",5.45999471643918,5.45787813827938,5.58548871474601,5.43657768785264,5.4185249393225,5.42447744135617,5.3928999090749,5.24672497621808,5.37726468679467,5.49261711582528,5.33515129836004,5.33385112687917,5.23837066038268
"ENSMUSG00000019087_Atp6ap1",4.65893265838297,4.44918047195103,4.44763870802738,4.69787830223107,4.53725985987456,4.51497318012132,4.5679381631715,4.55130345104683,4.79155804322145,4.58941481133649,4.33786940909305,4.65998570058496,4.57387691657534
"ENSMUSG00000015291_Gdi1",5.47438608831502,5.23184854262415,5.59327461293985,5.30407326811791,5.19166838673253,5.35888922059184,5.46238580664868,5.19183148018009,5.10378348949018,5.15212788211986,5.29825181244233,5.08417554131292,5.22394817107697
"ENSMUSG00000001962_Fam50a",3.08641852807374,2.73347942523145,3.04648564561533,2.86730699806936,2.71249592779255,2.798527920243,2.76598090963108,2.65046539636285,2.77819952949474,2.85141913936142,2.61433543402853,2.66959312118052,2.6015168181842
"ENSMUSG00000031398_Plxna3",-0.140560831948269,0.0417960158771839,0.0803990836925032,-0.397555781968373,-0.373936840481616,-1.13126411037581,-0.936992366551105,-0.574359206936655,-0.281692907726967,-0.291914858156424,-1.02679733451196,-0.647687878960844,-0.749203773398627
"ENSMUSG00000015289_Lage3",0.278187540181326,0.106259472063482,0.173992114284764,-0.253474796620751,-0.116645280842588,0.0140323723155007,0.167687772052184,0.448476531220242,0.21459482812868,-0.0573182427492885,0.219882313951849,0.0200886836070012,-0.165896067723836
"ENSMUSG00000015290_Ubl4a",1.84350665532247,1.777532383088,1.51226211169109,1.59367170017663,1.74175375923381,1.74894299678953,1.76842322600501,1.44314294837161,1.89321997581427,1.56670018676301,1.38735509491816,1.57580755392444,1.87889713828127
"ENSMUSG00000031399_Fam3a",3.36595857685406,3.02366534928163,2.88055611892162,3.16104518254114,3.31471112594413,3.17946070444428,3.12517148590716,3.06854021915568,3.57351266581437,3.4408127351433,3.36522708292516,3.36098205300335,3.31077659353656
"ENSMUSG00000004221_Ikbkg",4.78062587474776,5.01602773907511,4.86861433555384,4.69787830223107,4.84477452213226,4.92673284772372,4.71051958356693,4.87620577789423,4.92485989156637,4.89672534973885,4.81609158463178,4.85217651078178,4.77679529455038
"ENSMUSG00000031400_G6pdx",1.71515042146275,1.63185790458677,1.32091333894136,2.12881404658356,1.98921769992607,2.14153519646681,2.23230058868448,1.73015647644514,2.31649532690722,1.61844433778441,1.97420285461314,2.28084345663518,1.96174533276298
"ENSMUSG00000032750_Gab3",0.257853053782822,1.12555486224045,0.69975987192749,0.733573023839694,0.552877953372708,-0.447830027126441,0.0470027557847232,0.877436483822812,0.773343447944186,0.586805887953857,-0.554578522092907,0.563788491801565,0.490784787609811
"ENSMUSG00000031403_Dkc1",2.13864743067721,2.64402781630907,2.25989306836105,2.30208191618333,2.1371777965343,2.03844357704179,1.87862151929648,2.44046874441492,2.20862478262066,2.47467868360095,2.25572140388815,2.40041263278398,2.1533804007376
"ENSMUSG00000031402_Mpp1",1.03162122225256,0.94346300744347,1.17761415233495,1.5287120385775,0.764505560087172,0.766677391442723,1.01768036020407,1.10575478571241,1.07745345077516,1.0305386120613,1.23683988089633,1.4989223338791,0.783594795596924
"ENSMUSG00000073094_Smim9",-2.36346592024792,-1.85325283259426,-2.11687104786652,-2.31450227075277,-1.40487641347256,-1.78320112236612,-1.54776386955749,-2.11668850106983,-2.11055634751291,-1.1321417609089,-1.50399848008119,-1.70469830337327,-1.74425074633417
"ENSMUSG00000031196_F8",3.94818773625317,4.17453248588463,3.9063317684098,3.92255265588422,4.28621300558027,4.16061008965521,3.95565476597626,4.19222894121533,4.04869317130189,3.92637243948854,4.04353537238321,4.01572970867489,3.99196604195094
"ENSMUSG00000031198_Fundc2",2.72832988942776,2.92882126288852,2.57216924059901,2.87255194287421,2.76016469828833,2.82692803336102,3.21660824333636,3.05219652859465,2.74678357994001,2.88349572836478,2.72403754806451,2.86168622424745,2.83520424743561
"ENSMUSG00000090110_Cmc4",2.6718127751716,3.07691227822349,2.37604887745855,2.52495826564468,2.97102234293111,2.798527920243,2.54611793056791,2.9963403477287,2.82192497097209,2.81861311718133,2.57304268879499,2.52197169562083,2.73169741833612
"ENSMUSG00000031201_Brcc3",4.11149676962738,4.66383705769778,4.39515739913893,4.32389384581803,4.51549482377151,4.55965804587309,4.33219846150224,4.5970877753046,4.41413553277198,4.45830463839607,4.22109795636673,4.31064487515143,4.45150996425135
"ENSMUSG00000083093_Gm15385",-2.13119547309802,-1.85325283259426,-1.97614446017136,-3.04332578264483,-1.69845000154958,-2.08796532695478,-1.11332646259015,-1.1485447137463,-1.56872809308781,-1.68035340499595,-1.90949825378127,-1.8125653928214,-1.74425074633417
"ENSMUSG00000031197_Vbp1",2.53063466629801,3.0525807287297,2.88978172630014,2.85675955521471,2.92773308408029,2.87123645416335,2.96785007450475,3.30761375558994,2.9297722252688,3.16154591367148,2.89463055418939,2.93439633096574,3.05696669411623
"ENSMUSG00000087396_4933407K13Rik",2.81439027541719,3.18905495353954,3.05880732423886,2.85145677527853,2.75769469825497,2.89289059281263,2.87635895003806,3.19302353493622,2.98851093972309,3.04031759855732,2.95695174244377,2.95098488889923,2.76143569259168
"ENSMUSG00000016382_Pls3",5.52684466910245,5.71785119488131,5.70724367536008,5.81653965463218,5.81995461231766,6.01731633532736,5.97290746158725,5.92390501535993,5.9541522471202,5.82177077795326,5.8251743992997,5.89036944897808,5.92441619540328
"ENSMUSG00000025246_Tbl1x",7.68995880412794,7.94091381780533,7.81115437277981,7.8321548339333,7.95445526723747,7.83855419928324,7.90938926030775,8.14085931390821,7.98706532590573,7.89179013434625,7.81223256015893,7.89444323127728,7.8582159317817
"ENSMUSG00000035725_Prkx",2.72092097655624,2.68153487794712,2.81427021806176,3.02635269397461,3.21560593181087,3.07913906491542,2.98984418039405,2.93229277172887,3.08856600066646,3.23244650616768,3.10335624906745,3.31686730414824,3.01877988650933
"ENSMUSG00000047996_Prrg1",5.73195306478657,6.23375811759332,6.33889400905385,6.48208228451805,6.46571217597305,6.2735053472855,6.55317303077672,7.10999113019124,6.57485973470545,6.96099416688163,7.10858732642079,6.55075289652234,6.50607249931671
"ENSMUSG00000073077_Gm7173",0.375770867240532,1.31475981200904,1.36126735626045,1.29868986655309,1.44287073894669,1.51762322512638,1.16026749469428,1.16775377046447,0.291257740378447,0.687142783370834,1.11553920410513,1.28006230604774,1.2826638428891
"ENSMUSG00000025666_Tmem47",1.86383147140946,2.77372913087219,2.48354547744724,2.29428625161008,2.18942975580716,2.16841802367379,2.18542027438683,2.97915290717258,2.73768049218053,2.73903377552931,2.08410303081894,2.60816664260922,2.19756018462448
"ENSMUSG00000045103_Dmd",12.2858320937296,12.6896307354395,12.406866124703,12.4495250205907,12.5545698850477,12.6577132069885,12.6255091852546,12.7557366426404,12.5000709617902,12.4969395951142,12.4522341190211,12.508364121162,12.6750589537623
"ENSMUSG00000035476_Tab3",4.63449534420029,5.15583953431022,4.83557659290141,4.97644789266955,4.97593875090254,4.95273970617105,4.91545010186111,5.17431857512773,5.11349288264249,5.06855972886931,4.85278544191011,5.05952776399259,5.03859780469462
"ENSMUSG00000025059_Gk",6.45652786105218,6.88656954722863,6.77080333215244,6.88445801532805,7.01022476907928,6.98065532652871,7.09004620849233,7.06114187650844,6.87412232417719,6.95093802879435,7.05616944978941,7.02697911459863,7.17776591391535
"ENSMUSG00000084340_Gm14766",-2.02772744929506,-1.10493207548003,-1.97614446017136,-1.70209726511404,-1.81127441961219,-2.08796532695478,-1.54776386955749,-1.62114452289091,-1.04432318438927,-1.02240254656509,-1.3691071349275,-1.42240901699186,-2.06370868986021
"ENSMUSG00000078314_Gm14762",1.05537972654086,0.852431184361163,0.858545287389089,0.756450106380772,1.45511846489187,0.900972652482435,0.509670356879945,1.68846510319105,1.16154276635506,1.31817848747838,1.24737777444828,1.3567644159488,1.10848948885788
"ENSMUSG00000025058_5430427O19Rik",-0.774256229922406,-0.667580796003447,-1.09923264441819,-1.27353181415968,-0.889248131116382,-1.78320112236612,-1.21029503500182,-0.71647357567031,-1.32036319687033,-0.920423860786156,-1.13212702996998,-1.6043381700799,-1.26165213780613
"ENSMUSG00000052372_Il1rapl1",0.413028117698932,0.491296911484235,0.613293165333731,0.397534198743426,-0.486551184687877,-0.561028211457076,-0.131425219647966,0.380283076540545,0.623258121124341,0.67089711259595,-1.13212702996998,-0.294930553772044,-0.198242286267949
"ENSMUSG00000067649_Mageb18",-1.75555902881351,-1.17982587491766,-0.960136271409365,-2.31450227075277,-1.31894357383107,-2.47484246850465,-1.54776386955749,-1.62114452289091,-1.76176901259416,-1.4497175487262,-1.65281532048906,-1.26087400283546,-1.65175954118359
"ENSMUSG00000006678_Pola1",5.44377159953698,5.86366687895161,5.45638931919409,5.64861720917331,5.67956515024477,5.65342584276789,5.29582224128499,6.13132172675506,5.77998236025308,5.60590159024642,5.64960007587231,5.59095979184355,5.46312376847854
"ENSMUSG00000035232_Pdk3",0.151645548111648,0.442193804773722,0.112276179617697,0.0724314565180621,-0.0808388706187944,-0.245033107621352,-0.179706930623028,0.827092844214589,0.700251600054505,0.460181713001985,0.0616972963037365,0.379994179683875,0.224107894214138
"ENSMUSG00000079509_Zfx",6.06713928334886,6.30372296937179,6.30825841417946,5.9773219572546,6.25091642090332,6.24379565062195,5.99414527104827,6.42373458859208,6.04781510819016,6.14578455443015,5.99932339811553,6.05719243651285,6.04978653214729
